LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-08 21:52:46,1900-01-00 00:00:00,FTTH-585B,A8:E2:07:5F:58:5B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
